"species"
"Hakea sericea"
"Halleria elliptica"
"Halleria lucida"
"Halleria ovata"
"Haplocarpha lanata"
"Harveya bolusii"
"Harveya capensis"
"Harveya pauciflora"
"Harveya squamosa"
"Hebenstretia cordata"
"Hebenstretia dentata"
"Hebenstretia dura"
"Hebenstretia repens"
"Hebenstretia robusta"
"Hedypnois cretica"
"Helichrysum argyrophyllum"
"Helichrysum capense"
"Helichrysum cochleariforme"
"Helichrysum crispum"
"Helichrysum cylindriflorum"
"Helichrysum cymosum"
"Helichrysum dasyanthum"
"Helichrysum diffusum"
"Helichrysum dunense"
"Helichrysum felinum"
"Helichrysum fruticans"
"Helichrysum grandiflorum"
"Helichrysum helianthemifolium"
"Helichrysum indicum"
"Helichrysum litorale"
"Helichrysum luteoalbum"
"Helichrysum marmarolepis"
"Helichrysum moeserianum"
"Helichrysum niveum"
"Helichrysum odoratissimum"
"Helichrysum pandurifolium"
"Helichrysum patulum"
"Helichrysum petiolare"
"Helichrysum retortum"
"Helichrysum revolutum"
"Helichrysum rutilans"
"Helichrysum spiralepis"
"Helichrysum splendidum"
"Helichrysum stellatum"
"Helichrysum teretifolium"
"Helichrysum tinctum"
"Helichrysum umbraculigerum"
"Heliophila adpressa"
"Heliophila africana"
"Heliophila callosa"
"Heliophila cinerea"
"Heliophila concatenata"
"Heliophila coronopifolia"
"Heliophila digitata"
"Heliophila dissecta"
"Heliophila dregeana"
"Heliophila integrifolia"
"Heliophila juncea"
"Heliophila pendula"
"Heliophila promontorii"
"Heliophila pusilla"
"Heliophila scoparia"
"Heliophila suavissima"
"Heliophila tabularis"
"Heliotropium ciliatum"
"Hellmuthia membranacea"
"Helminthotheca echioides"
"Hemarthria altissima"
"Hemimeris racemosa"
"Hermannia alnifolia"
"Hermannia althaeifolia"
"Hermannia decumbens"
"Hermannia erodioides"
"Hermannia gracilis"
"Hermannia grossularifolia"
"Hermannia hyssopifolia"
"Hermannia lacera"
"Hermannia linifolia"
"Hermannia micrantha"
"Hermannia multiflora"
"Hermannia pinnata"
"Hermannia prismatocarpa"
"Hermannia rudis"
"Hermannia rugosa"
"Hermannia scabra"
"Hermannia scabricaulis"
"Hermannia ternifolia"
"Hermas capitata"
"Hermas pillansii"
"Hermas quinquedentata"
"Hermas villosa"
"Hesperantha falcata"
"Hesperantha pilosa"
"Hesperantha radiata"
"Hesperantha vaginata"
"Hessea cinnamomea"
"Heterolepis aliena"
"Heteropogon contortus"
"Hibiscus trionum"
"Hippia pilosa"
"Histiopteris incisa"
"Holcus lanatus"
"Holcus setiger"
"Holothrix brevipetala"
"Holothrix cernua"
"Holothrix exilis"
"Holothrix longicornu"
"Holothrix mundii"
"Holothrix parviflora"
"Holothrix villosa"
"Homalanthus populifolius"
"Hordeum capense"
"Hordeum vulgare"
"Hydnora africana"
"Hydrocotyle verticillata"
"Hymenolepis parviflora"
"Hymenophyllum aeruginosum"
"Hymenophyllum capense"
"Hymenophyllum kuhnii"
"Hymenophyllum peltatum"
"Hymenophyllum tunbridgense"
"Hyobanche sanguinea"
"Hyparrhenia anamesa"
"Hyparrhenia dregeana"
"Hyparrhenia filipendula"
"Hyparrhenia hirta"
"Hypericum canariense"
"Hypericum perforatum"
"Hypocalyptus oxalidifolius"
"Hypochaeris glabra"
"Hypochaeris radicata"
"Hypodiscus alboaristatus"
"Hypodiscus argenteus"
"Hypodiscus aristatus"
"Hypodiscus rugosus"
"Hypodiscus squamosus"
"Hypodiscus synchroolepis"
"Hypodiscus willdenowia"
"Hypolepis sparsisora"
"Hypoxis floccosa"
"Ifloga ambigua"
"Ifloga repens"
"Ifloga thellungiana"
"Ifloga verticillata"
"Imperata cylindrica"
"Indigofera angustifolia"
"Indigofera brachystachya"
"Indigofera candicans"
"Indigofera candolleana"
"Indigofera capillaris"
"Indigofera cytisoides"
"Indigofera filicaulis"
"Indigofera filifolia"
"Indigofera filiformis"
"Indigofera frutescens"
"Indigofera glomerata"
"Indigofera gracilis"
"Indigofera heterophylla"
"Indigofera holubii"
"Indigofera incana"
"Indigofera ionii"
"Indigofera langebergensis"
"Indigofera mauritanica"
"Indigofera obscura"
"Indigofera procumbens"
"Indigofera psoraloides"
"Indigofera sarmentosa"
"Indigofera stricta"
"Indigofera sulcata"
"Indigofera verrucosa"
"Inulanthera coronopifolia"
"Ipomoea indica"
"Isoetes capensis"
"Isoetes stellenbossiensis"
"Isoetes stephanseniae"
"Isolepis antarctica"
"Isolepis capensis"
"Isolepis diabolica"
"Isolepis hystrix"
"Isolepis incomtula"
"Isolepis levynsiana"
"Isolepis ludwigii"
"Isolepis marginata"
"Isolepis prolifera"
"Isolepis rubicunda"
"Isolepis sepulcralis"
"Isolepis striata"
"Isolepis trachysperma"
"Isolepis venustula"
"Itasina filifolia"
"Ixia calendulacea"
"Ixia campanulata"
"Ixia dubia"
"Ixia maculata"
"Ixia monadelpha"
"Ixia odorata"
"Ixia paniculata"
"Ixia scillaris"
"Jacaranda mimosifolia"
"Jasminum multipartitum"
"Jasminum polyanthum"
"Jordaaniella dubia"
"Juncus bufonius"
"Juncus capensis"
"Juncus capillaceus"
"Juncus capitatus"
"Juncus cephalotes"
"Juncus effusus"
"Juncus imbricatus"
"Juncus lomatophyllus"
"Juncus oxycarpus"
"Juncus rupestris"
"Juncus scabriusculus"
"Kali turgida"
"Kedrostis africana"
"Kewa arenicola"
"Kewa trachysperma"
"Kiggelaria africana"
"Klattia flava"
"Klattia partita"
"Klattia stokoei"
"Kniphofia uvaria"
"Knowltonia capensis"
"Koeleria capensis"
"Kyphocarpa angustifolia"
"Lachenalia algoensis"
"Lachenalia aloides"
"Lachenalia arbuthnotiae"
"Lachenalia bulbifera"
"Lachenalia capensis"
"Lachenalia cernua"
"Lachenalia contaminata"
"Lachenalia corymbosa"
"Lachenalia fistulosa"
"Lachenalia liliiflora"
"Lachenalia longibracteata"
"Lachenalia mutabilis"
"Lachenalia orthopetala"
"Lachenalia pallida"
"Lachenalia punctata"
"Lachenalia reflexa"
"Lachenalia rosea"
"Lachenalia salteri"
"Lachenalia unifolia"
"Lachenalia variegata"
"Lachnaea aurea"
"Lachnaea capitata"
"Lachnaea densiflora"
"Lachnaea eriocephala"
"Lachnaea grandiflora"
"Lachnaea uniflora"
"Lachnagrostis filiformis"
"Lachnospermum imbricatum"
"Lactuca inermis"
"Lagurus ovatus"
"Lamarckia aurea"
"Lampranthus amoenus"
"Lampranthus aureus"
"Lampranthus austricola"
"Lampranthus bicolor"
"Lampranthus calcaratus"
"Lampranthus curvifolius"
"Lampranthus debilis"
"Lampranthus dilutus"
"Lampranthus diutinus"
"Lampranthus elegans"
"Lampranthus emarginatus"
"Lampranthus explanatus"
"Lampranthus filicaulis"
"Lampranthus glaucoides"
"Lampranthus glaucus"
"Lampranthus glomeratus"
"Lampranthus hiemalis"
"Lampranthus leptaleon"
"Lampranthus macrocarpus"
"Lampranthus multiradiatus"
"Lampranthus multiseriatus"
"Lampranthus palustris"
"Lampranthus peacockiae"
"Lampranthus productus"
"Lampranthus promontorii"
"Lampranthus reptans"
"Lampranthus roseus"
"Lampranthus scaber"
"Lampranthus sociorum"
"Lampranthus spiniformis"
"Lampranthus stenopetalus"
"Lampranthus stenus"
"Lampranthus tegens"
"Lampranthus tenuifolius"
"Lampranthus tenuis"
"Lanaria lanata"
"Lantana camara"
"Lapeirousia anceps"
"Lapeirousia corymbosa"
"Lapeirousia jacquinii"
"Lasiopogon brachypterus"
"Lathyrus angulatus"
"Lathyrus aphaca"
"Lauridia tetragona"
"Lebeckia carnosa"
"Lebeckia contaminata"
"Lebeckia macowanii"
"Lebeckia meyeriana"
"Lebeckia plukenetiana"
"Lebeckia sarcophylloides"
"Lebeckia sepiaria"
"Lebeckia wrightii"
"Leersia denudata"
"Leersia hexandra"
"Lemna gibba"
"Leonotis leonurus"
"Lepidium capense"
"Lepidium coronopus"
"Lepidium englerianum"
"Lepidium pinnatum"
"Lepidium virginicum"
"Leptochloa fusca"
"Leptospermum laevigatum"
"Leptospermum scoparium"
"Lessertia capensis"
"Lessertia capitata"
"Lessertia frutescens"
"Lessertia herbacea"
"Lessertia miniata"
"Lessertia pappeana"
"Lessertia rigida"
"Lessertia tomentosa"
"Lessertia villosa"
"Leucadendron arcuatum"
"Leucadendron argenteum"
"Leucadendron barkerae"
"Leucadendron chamelaea"
"Leucadendron cinereum"
"Leucadendron comosum"
"Leucadendron conicum"
"Leucadendron coniferum"
"Leucadendron corymbosum"
"Leucadendron daphnoides"
"Leucadendron discolor"
"Leucadendron flexuosum"
"Leucadendron floridum"
"Leucadendron galpinii"
"Leucadendron gandogeri"
"Leucadendron globosum"
"Leucadendron lanigerum"
"Leucadendron laureolum"
"Leucadendron levisanus"
"Leucadendron linifolium"
"Leucadendron macowanii"
"Leucadendron meridianum"
"Leucadendron microcephalum"
"Leucadendron modestum"
"Leucadendron nervosum"
"Leucadendron nitidum"
"Leucadendron pubescens"
"Leucadendron rubrum"
"Leucadendron salicifolium"
"Leucadendron salignum"
"Leucadendron sessile"
"Leucadendron spissifolium"
"Leucadendron stellare"
"Leucadendron strobilinum"
"Leucadendron teretifolium"
"Leucadendron thymifolium"
"Leucadendron tinctum"
"Leucadendron verticillatum"
"Leucadendron xanthoconus"
"Leucas capensis"
"Leucospermum bolusii"
"Leucospermum calligerum"
"Leucospermum catherinae"
"Leucospermum conocarpodendron"
"Leucospermum cordifolium"
"Leucospermum cuneiforme"
"Leucospermum grandiflorum"
"Leucospermum heterophyllum"
"Leucospermum lineare"
"Leucospermum oleifolium"
"Leucospermum prostratum"
"Leucospermum reflexum"
"Leucospermum rodolentum"
"Leucospermum tomentosum"
"Leucospermum tottum"
"Leucospermum truncatulum"
"Leucospermum vestitum"
"Leysera gnaphalodes"
"Lichtensteinia interrupta"
"Lichtensteinia lacera"
"Lichtensteinia obscura"
"Limeum africanum"
"Limonium acuminatum"
"Limonium depauperatum"
"Limonium equisetinum"
"Limonium kraussianum"
"Limonium peregrinum"
"Limonium purpuratum"
"Limosella grandiflora"
"Linum africanum"
"Linum quadrifolium"
"Linum thesioides"
"Linum thunbergii"
"Liparia angustifolia"
"Liparia hirsuta"
"Liparia laevigata"
"Liparia parva"
"Liparia vestita"
"Liparis capensis"
"Lobelia anceps"
"Lobelia bicolor"
"Lobelia boivinii"
"Lobelia capillifolia"
"Lobelia coronopifolia"
"Lobelia erinus"
"Lobelia filicaulis"
"Lobelia linarioides"
"Lobelia pinifolia"
"Lobelia setacea"
"Lobelia sonderiana"
"Lobostemon argenteus"
"Lobostemon capitatus"
"Lobostemon fruticosus"
"Lobostemon glaucophyllus"
"Lobostemon montanus"
"Lobostemon trichotomus"
"Lobularia maritima"
"Lolium multiflorum"
"Lolium perenne"
"Lolium rigidum"
"Lolium temulentum"
"Lomaridium attenuatum"
"Lomariocycas tabularis"
"Lomariopsis tenuifolia"
"Lophostemon confertus"
"Lotononis fastigiata"
"Lotononis oxyptera"
"Lotononis perplexa"
"Lotononis prostrata"
"Lotononis sabulosa"
"Lotononis umbellata"
"Lotus uliginosus"
"Lupinus angustifolius"
"Lupinus cosentinii"
"Lupinus luteus"
"Lupinus pilosus"
"Lycium afrum"
"Lycium cinereum"
"Lycium ferocissimum"
"Lycium tetrandrum"
"Lycopodiella cernua"
"Lyperia lychnidea"
"Lyperia tristis"
"Lythrum hyssopifolia"
"Lythrum salicaria"
"Malephora luteola"
"Malva arborea"
"Malva multiflora"
"Manulea cheiranthus"
"Manulea corymbosa"
"Manulea rubra"
"Manulea tomentosa"
"Marasmodes beyersiana"
"Marasmodes dummeri"
"Marsilea capensis"
"Massonia pustulata"
"Mastersiella digitata"
"Matthiola longipetala"
"Maurocenia frangula"
"Maytenus lucida"
"Medicago lupulina"
"Medicago polymorpha"
"Medicago sativa"
"Melaleuca bracteata"
"Melaleuca cuticularis"
"Melaleuca ericifolia"
"Melaleuca hypericifolia"
"Melaleuca pallida"
"Melaleuca quinquenervia"
"Melaleuca styphelioides"
"Melasphaerula ramosa"
"Melica racemosa"
"Melilotus albus"
"Melilotus indicus"
"Melinis macrochaeta"
"Melolobium aethiopicum"
"Melolobium exudans"
"Melolobium microphyllum"
"Mentha aquatica"
"Mentha spicata"
"Mercurialis annua"
"Mesembryanthemum aitonis"
"Mesembryanthemum canaliculatum"
"Mesembryanthemum cordifolium"
"Mesembryanthemum coriarium"
"Mesembryanthemum crystallinum"
"Metalasia adunca"
"Metalasia brevifolia"
"Metalasia capitata"
"Metalasia cephalotes"
"Metalasia compacta"
"Metalasia confusa"
"Metalasia densa"
"Metalasia muricata"
"Metalasia octoflora"
"Metalasia pulchella"
"Micranthus alopecuroides"
"Micranthus plantagineus"
"Micranthus tubulosus"
"Microcodon glomeratus"
"Microdon capitatus"
"Microdon dubius"
"Microdon linearis"
"Microdon nitidus"
"Microloma sagittatum"
"Microloma tenuifolium"
"Millettia dura"
"Millettia grandis"
"Mimetes arboreus"
"Mimetes argenteus"
"Mimetes cucullatus"
"Mimetes fimbriifolius"
"Mimetes hirtus"
"Mimetes palustris"
"Mimusops caffra"
"Miscanthus ecklonii"
"Misopates orontium"
"Monopsis acrodon"
"Monopsis debilis"
"Monopsis lutea"
"Monopsis simplex"
"Monsonia emarginata"
"Montinia caryophyllacea"
"Moraea albiflora"
"Moraea angulata"
"Moraea angusta"
"Moraea aristata"
"Moraea bellendenii"
"Moraea bituminosa"
"Moraea britteniae"
"Moraea bulbillifera"
"Moraea ciliata"
"Moraea collina"
"Moraea elegans"
"Moraea elsiae"
"Moraea flaccida"
"Moraea fugacissima"
"Moraea fugax"
"Moraea galaxia"
"Moraea garipensis"
"Moraea gawleri"
"Moraea inconspicua"
"Moraea lewisiae"
"Moraea longifolia"
"Moraea lugubris"
"Moraea macrocarpa"
"Moraea miniata"
"Moraea minor"
"Moraea neglecta"
"Moraea ochroleuca"
"Moraea papilionacea"
"Moraea punctata"
"Moraea pyrophila"
"Moraea ramosissima"
"Moraea setifolia"
"Moraea spathulata"
"Moraea tricuspidata"
"Moraea tripetala"
"Moraea umbellata"
"Moraea vegeta"
"Moraea versicolor"
"Moraea virgata"
"Moraea viscaria"
"Morella cordifolia"
"Morella diversifolia"
"Morella humilis"
"Morella kraussiana"
"Morella quercifolia"
"Morella serrata"
"Muraltia acipetala"
"Muraltia alopecuroides"
"Muraltia brachypetala"
"Muraltia brevicornu"
"Muraltia collina"
"Muraltia comptonii"
"Muraltia curvipetala"
"Muraltia decipiens"
"Muraltia demissa"
"Muraltia ericaefolia"
"Muraltia ericoides"
"Muraltia heisteria"
"Muraltia macropetala"
"Muraltia mitior"
"Muraltia ononidifolia"
"Muraltia orbicularis"
"Muraltia pageae"
"Muraltia pauciflora"
"Muraltia rosmarinifolia"
"Muraltia satureioides"
"Muraltia serpylloides"
"Muraltia spinosa"
"Muraltia stipulacea"
"Muraltia thunbergii"
"Muraltia thymifolia"
"Muraltia trinervia"
"Myoporum insulare"
"Myoporum tenuifolium"
"Myosotis arvensis"
"Myosotis discolor"
"Myrsine africana"
"Myrsine melanophloeos"
"Myrsine pillansii"
"Mystropetalon thomii"
"Nanobubon strictum"
"Nassella trichotoma"
"Nasturtium officinale"
"Neesenbeckia punctoria"
"Nemesia affinis"
"Nemesia barbata"
"Nemesia bicornis"
"Nemesia fruticans"
"Nemesia gracilis"
"Nemesia grandiflora"
"Nemesia lucida"
"Nemesia macrocarpa"
"Nemesia pinnata"
"Nemesia psammophila"
"Nephrolepis exaltata"
"Nerine appendiculata"
"Nerine masoniorum"
"Nerine ridleyi"
"Nerine sarniensis"
"Nicotiana glauca"
"Nidorella foetida"
"Nidorella ivifolia"
"Nothoscordum borbonicum"
"Nothoscordum gracile"
"Notobubon capense"
"Notobubon ferulaceum"
"Notobubon galbaniopse"
"Notobubon galbanum"
"Notobubon sonderi"
"Nuxia floribunda"
"Ochna serrulata"
"Ocotea bullata"
"Oedera capensis"
"Oedera fruticosa"
"Oedera genistifolia"
"Oedera hirta"
"Oedera imbricata"
"Oedera uniflora"
"Oedera viscosa"
"Oenothera rosea"
"Oenothera villosa"
"Oftia africana"
"Oldenburgia intermedia"
"Olea exasperata"
"Olinia ventosa"
"Oncosiphon africanum"
"Oncosiphon sabulosum"
"Oncosiphon suffruticosum"
"Ophioglossum gracile"
"Ophioglossum nudicaule"
"Orbea variegata"
"Ornithogalum dregeanum"
"Ornithogalum dubium"
"Ornithogalum graminifolium"
"Ornithogalum juncifolium"
"Ornithogalum nanodes"
"Ornithogalum niveum"
"Ornithogalum saundersiae"
"Ornithogalum thyrsoides"
"Ornithopus sativus"
"Orobanche minor"
"Orothamnus zeyheri"
"Orphium frutescens"
"Oscularia falciformis"
"Oscularia steenbergensis"
"Osmitopsis afra"
"Osmitopsis asteriscoides"
"Osmitopsis dentata"
"Osmitopsis osmitoides"
"Osteospermum ciliatum"
"Osteospermum dentatum"
"Osteospermum ilicifolium"
"Osteospermum incanum"
"Osteospermum microphyllum"
"Osteospermum monstrosum"
"Osteospermum rotundifolium"
"Osyris compressa"
"Otholobium bracteolatum"
"Otholobium fruticans"
"Otholobium hirtum"
"Otholobium mundianum"
"Otholobium obliquum"
"Otholobium parviflorum"
"Otholobium polyphyllum"
"Otholobium spicatum"
"Otholobium trianthum"
"Otholobium uncinatum"
"Otholobium virgatum"
"Othonna arborescens"
"Othonna bulbosa"
"Othonna ciliata"
"Othonna coronopifolia"
"Othonna dentata"
"Othonna digitata"
"Othonna filicaulis"
"Othonna heterophylla"
"Othonna macrophylla"
"Othonna multicaulis"
"Othonna osteospermoides"
"Othonna perfoliata"
"Othonna pinnata"
"Othonna quinquedentata"
"Othonna stenophylla"
"Oxalis argyrophylla"
"Oxalis bifida"
"Oxalis caprina"
"Oxalis commutata"
"Oxalis depressa"
"Oxalis falcatula"
"Oxalis flava"
"Oxalis flaviuscula"
"Oxalis glabra"
"Oxalis hirta"
"Oxalis incarnata"
"Oxalis luteola"
"Oxalis macra"
"Oxalis multicaulis"
"Oxalis natans"
"Oxalis obtusa"
"Oxalis pardalis"
"Oxalis purpurea"
"Oxalis pusilla"
"Oxalis strigosa"
"Oxalis tenuifolia"
"Oxalis tragopoda"
"Oxalis versicolor"
"Oxybasis chenopodioides"
"Pachites bodkinii"
"Panicum coloratum"
"Panicum maximum"
"Panicum repens"
"Panicum schinzii"
"Panicum stapfianum"
"Panicum subalbidum"
"Papaver aculeatum"
"Paranomus reflexus"
"Paranomus spicatus"
"Parapholis incurva"
"Pararchidendron pruinosum"
"Paspalum dilatatum"
"Paspalum distichum"
"Paspalum urvillei"
"Paspalum vaginatum"
"Passerina corymbosa"
"Passerina ericoides"
"Passerina paleacea"
"Passerina paludosa"
"Pauridia affinis"
"Pauridia alba"
"Pauridia aquatica"
"Pauridia canaliculata"
"Pauridia capensis"
"Pauridia curculigoides"
"Pauridia gracilipes"
"Pauridia minuta"
"Pauridia pygmaea"
"Pauridia serrata"
"Peddiea africana"
"Pelargonium alchemilloides"
"Pelargonium asarifolium"
"Pelargonium betulinum"
"Pelargonium candicans"
"Pelargonium capitatum"
"Pelargonium chamaedryfolium"
"Pelargonium chelidonium"
"Pelargonium gibbosum"
"Pelargonium gilgianum"
"Pelargonium grossularioides"
"Pelargonium hirtum"
"Pelargonium incarnatum"
"Pelargonium iocastum"
"Pelargonium leptum"
"Pelargonium lobatum"
"Pelargonium longifolium"
"Pelargonium myrrhifolium"
"Pelargonium panduriforme"
"Pelargonium pinnatum"
"Pelargonium plurisectum"
"Pelargonium proliferum"
"Pelargonium radens"
"Pelargonium rapaceum"
"Pelargonium senecioides"
"Pelargonium sublignosum"
"Pelargonium tabulare"
"Pelargonium tenellum"
"Pelargonium triste"
"Pelargonium vitifolium"
"Pellaea pteroides"
"Peltophorum africanum"
"Penaea mucronata"
"Pentameris acinosa"
"Pentameris ampla"
"Pentameris argentea"
"Pentameris aristidoides"
"Pentameris aspera"
"Pentameris capensis"
"Pentameris capillaris"
"Pentameris colorata"
"Pentameris curvifolia"
"Pentameris ecklonii"
"Pentameris eriostoma"
"Pentameris glandulosa"
"Pentameris macrocalycina"
"Pentameris malouinensis"
"Pentameris pallescens"
"Pentameris pallida"
"Pentameris pholiuroides"
"Pentameris pusilla"
"Pentameris rigidissima"
"Pentameris rupestris"
"Pentameris scabra"
"Pentameris thuarii"
"Pentameris tortuosa"
"Pentameris viscidula"
"Pentzia globosa"
"Pentzia incana"
"Pereskia aculeata"
"Pereskia grandifolia"
"Periballia minuta"
"Persicaria capitata"
"Persicaria decipiens"
"Persicaria lapathifolia"
"Petalacte coronata"
"Petrorhagia prolifera"
"Phaenocoma prolifera"
"Phalaris angusta"
"Phalaris aquatica"
"Phalaris canariensis"
"Phalaris minor"
"Phalaris paradoxa"
"Pharnaceum brevicaule"
"Pharnaceum cordifolium"
"Pharnaceum elongatum"
"Pharnaceum incanum"
"Pharnaceum lanatum"
"Pharnaceum lineare"
"Phlegmariurus gnidioides"
"Phragmites australis"
"Phylica buxifolia"
"Phylica callosa"
"Phylica cephalantha"
"Phylica dioica"
"Phylica disticha"
"Phylica dodii"
"Phylica ericoides"
"Phylica harveyi"
"Phylica imberbis"
"Phylica parviflora"
"Phylica plumosa"
"Phylica pubescens"
"Phylica strigosa"
"Phylica strigulosa"
"Phylica subulifolia"
"Phylica thunbergiana"
"Phylica tortuosa"
"Phyllanthus maderaspatensis"
"Phyllopodium capillare"
"Phyllopodium cordatum"
"Phyllopodium heterophyllum"
"Physalis peruviana"
"Phytolacca icosandra"
"Pinus canariensis"
"Pinus halepensis"
"Pinus pinaster"
"Pittosporum undulatum"
"Pittosporum viridiflorum"
"Plantago lanceolata"
"Plantago remota"
"Platycaulos compressus"
"Platycaulos major"
"Plecostachys serpyllifolia"
"Plectranthus barbatus"
"Plectranthus ecklonii"
"Plectranthus fruticosus"
"Plectranthus neochilus"
"Plectranthus verticillatus"
"Pleopeltis macrocarpa"
"Poa annua"
"Poa pratensis"
"Podalyria biflora"
"Podalyria calyptrata"
"Podalyria microphylla"
"Podalyria montana"
"Podalyria myrtillifolia"
"Podalyria racemulosa"
"Podalyria sericea"
"Podocarpus falcatus"
"Podocarpus latifolius"
"Polpoda capensis"
"Polyarrhena imbricata"
"Polycarena capensis"
"Polycarpon tetraphyllum"
"Polygala bracteolata"
"Polygala fruticosa"
"Polygala garcinii"
"Polygala hottentotta"
"Polygala lehmanniana"
"Polygala nematocaulis"
"Polygala recognita"
"Polygala refracta"
"Polygala scabra"
"Polygala umbellata"
"Polygonum aviculare"
"Polygonum maritimum"
"Polygonum undulatum"
"Polypodium ensiforme"
"Polypogon monspeliensis"
"Polypogon tenuis"
"Polypogon viridis"
"Polystachya ottoniana"
"Polystichum monticola"
"Polystichum pungens"
"Portulaca oleracea"
"Priestleya laevigata"
"Printzia aromatica"
"Printzia polifolia"
"Prionium serratum"
"Prismatocarpus fruticosus"
"Prismatocarpus sessilis"
"Protea acaulos"
"Protea aspera"
"Protea aurea"
"Protea burchellii"
"Protea compacta"
"Protea coronata"
"Protea cynaroides"
"Protea eximia"
"Protea grandiceps"
"Protea lacticolor"
"Protea lanceolata"
"Protea laurifolia"
"Protea lepidocarpodendron"
"Protea longifolia"
"Protea magnifica"
"Protea mundii"
"Protea neriifolia"
"Protea nitida"
"Protea obtusifolia"
"Protea repens"
"Protea rubropilosa"
"Protea scabra"
"Protea scolopendriifolia"
"Protea scolymocephala"
"Protea speciosa"
"Protea susannae"
"Pseudobromus africanus"
"Pseudognaphalium undulatum"
"Pseudopentameris brachyphylla"
"Pseudopentameris caespitosa"
"Pseudopentameris macrantha"
"Pseudoselago gracilis"
"Pseudoselago peninsulae"
"Pseudoselago quadrangularis"
"Pseudoselago rapunculoides"
"Pseudoselago serrata"
"Pseudoselago spuria"
"Psoralea aculeata"
"Psoralea alata"
"Psoralea aphylla"
"Psoralea asarina"
"Psoralea ensifolia"
"Psoralea fascicularis"
"Psoralea glaucina"
"Psoralea imbricata"
"Psoralea laxa"
"Psoralea monophylla"
"Psoralea repens"
"Psoralea restioides"
"Pteris cretica"
"Pteris dentata"
"Pteris tremula"
"Pteris vittata"
"Pterocelastrus tricuspidatus"
"Pteronia divaricata"
"Pteronia hirsuta"
"Pteronia ovalifolia"
"Pteronia uncinata"
"Pterygodium acutifolium"
"Pterygodium alatum"
"Pterygodium caffrum"
"Pterygodium catholicum"
"Pterygodium cruciferum"
"Pterygodium platypetalum"
"Pterygodium volucris"
"Puccinellia fasciculata"
"Pulicaria scabra"
"Putterlickia pyracantha"
"Pyracantha coccinea"
"Rafnia angulata"
"Rafnia crassifolia"
"Rafnia diffusa"
"Rafnia elliptica"
"Rafnia triflora"
"Ranunculus multifidus"
"Ranunculus muricatus"
"Ranunculus repens"
"Ranunculus rionii"
"Raphanus raphanistrum"
"Rapistrum rugosum"
"Reseda lutea"
"Restio acockii"
"Restio bifarius"
"Restio bifidus"
"Restio bifurcus"
"Restio burchellii"
"Restio calcicola"
"Restio capensis"
"Restio cincinnatus"
"Restio communis"
"Restio curviramis"
"Restio dispar"
"Restio distichus"
"Restio dodii"
"Restio duthieae"
"Restio egregius"
"Restio eleocharis"
"Restio filiformis"
"Restio gaudichaudianus"
"Restio harveyi"
"Restio impolitus"
"Restio ingens"
"Restio leptostachyus"
"Restio micans"
"Restio multiflorus"
"Restio paludosus"
"Restio paniculatus"
"Restio papillosus"
"Restio parvispiculus"
"Restio pedicellatus"
"Restio perplexus"
"Restio pillansii"
"Restio pratensis"
"Restio purpurascens"
"Restio quadratus"
"Restio quinquefarius"
"Restio ramosissimus"
"Restio rigoratus"
"Restio sabulosus"
"Restio saroclados"
"Restio sejunctus"
"Restio sieberi"
"Restio sporadicus"
"Restio tenuispicatus"
"Restio tenuissimus"
"Restio tetragonus"
"Restio triflorus"
"Restio triticeus"
"Restio tuberculatus"
"Restio vimineus"
"Rhizoglossum bergianum"
"Rhodocoma fruticosa"
"Rhynchosia adenodes"
"Rhynchosia capensis"
"Rhynchosia ferulifolia"
"Robinia pseudoacacia"
"Robsonodendron eucleiforme"
"Robsonodendron maritimum"
"Roella amplexicaulis"
"Roella ciliata"
"Roella compacta"
"Roella decurrens"
"Roella goodiana"
"Roella incurva"
"Roella muscosa"
"Roella prostrata"
"Roella recurvata"
"Roella squarrosa"
"Roella triflora"
"Roepera flexuosa"
"Roepera incrustata"
"Roepera spinosa"
"Romulea eximia"
"Romulea flava"
"Romulea minutiflora"
"Romulea obscura"
"Romulea rosea"
"Romulea schlechteri"
"Romulea tabularis"
"Romulea triflora"
"Rostraria cristata"
"Rubus fruticosus"
"Rubus pinnatus"
"Rumex acetosa"
"Rumex conglomeratus"
"Rumex cordatus"
"Rumex crispus"
"Rumex hypogaeus"
"Rumex lativalvis"
"Rumex spathulatus"
"Rumohra adiantiformis"
"Ruppia cirrhosa"
"Ruppia maritima"
"Ruschia caroli"
"Ruschia geminiflora"
"Ruschia macowanii"
"Ruschia rubricaulis"
"Ruschia sarmentosa"
"Ruschia tecta"
"Ruschia umbellata"
"Sagina procumbens"
"Salicornia capensis"
"Salicornia littorea"
"Salicornia meyeriana"
"Salicornia mossiana"
"Salicornia natalensis"
"Salicornia pillansii"
"Salicornia uniflora"
"Salix caprea"
"Saltera sarcocolla"
"Salvia africana-caerulea"
"Salvia aurea"
"Salvia chamelaeagnea"
"Salvia lanceolata"
"Salvia verbenaca"
"Sambucus nigra"
"Samolus porosus"
"Samolus valerandi"
"Satyrium bicallosum"
"Satyrium bicorne"
"Satyrium bracteatum"
"Satyrium candidum"
"Satyrium carneum"
"Satyrium coriifolium"
"Satyrium erectum"
"Satyrium humile"
"Satyrium ligulatum"
"Satyrium lupulinum"
"Satyrium odorum"
"Satyrium rhynchanthum"
"Satyrium striatum"
